"nodeID","latitude","longitude","nodeLabel","country_ISO3"
1,48.1459804999998,12.7602449999998,NA,NA
2,48.1679544999998,12.8193009999998,NA,NA
3,53.3321264999998,7.33770799999979,NA,NA
4,53.2364654999998,7.4651719999998,NA,NA
5,48.1556484999998,9.1975989999998,NA,NA
6,48.1798829999998,9.20624649999979,NA,NA
7,49.6422089999998,9.85153599999978,NA,NA
8,49.7168304999998,9.91823399999979,NA,NA
9,51.8063299999998,10.9840519999998,NA,NA
10,51.8857129999998,11.0683234999998,NA,NA
11,53.2387239999998,8.4622434999998,NA,NA
12,53.3298784999998,8.48187299999978,"Brake (Unterweser)","DE"
13,48.8492014999999,8.5984669999998,NA,NA
14,48.8167839999998,8.5782609999998,NA,NA
15,51.1253829999998,9.28556499999979,"Fritzlar","DE"
16,51.1022254999998,9.3564474999998,NA,NA
17,47.6977504999998,10.6011634999998,NA,NA
18,47.6492104999998,10.6140189999998,NA,NA
19,48.9618974999998,12.9876894999998,NA,NA
20,49.0408214999999,12.9933144999998,NA,NA
21,49.5574869999998,11.1392389999998,NA,NA
22,49.5302414999998,11.1495179999998,"Heroldsberg","DE"
23,51.6582914999998,6.44690249999979,NA,NA
24,51.5956634999998,6.50955249999978,NA,NA
25,50.1186659999998,8.48540699999978,"Liederbach","DE"
26,50.1023869999999,8.5399189999998,NA,NA
27,49.0722764999998,13.0001454999998,NA,NA
28,48.1284359999999,11.3631459999998,"Germering-Unterpfaffenhofen","DE"
29,48.1063639999998,11.3002629999998,"Gilching-Argelsried","DE"
30,51.9893309999999,8.8034054999998,NA,NA
31,52.0216804999998,8.8942599999998,"Lemgo","DE"
32,47.9143204999998,11.4271999999998,"Wolfratshausen","DE"
33,47.9478469999999,11.4319114999998,NA,NA
34,50.9430669999998,13.8631424999998,NA,NA
35,50.9747259999998,13.8584614999998,NA,NA
36,50.6297849999999,7.90276399999979,NA,NA
37,50.5962784999998,7.89253049999979,NA,NA
38,50.3307859999998,8.5273539999998,"Usingen","DE"
39,50.2996234999999,8.5146919999998,NA,NA
40,50.7099299999998,13.2203794999998,NA,NA
41,50.7749124999998,13.1625039999998,NA,NA
42,47.5582249999999,10.2194819999998,NA,NA
43,47.5151579999998,10.2726819999998,"Sonthofen","DE"
44,47.4114069999999,10.2782229999998,"Oberstdorf","DE"
45,47.7606439999998,11.5741954999998,"Bad Tölz","DE"
46,47.8774674999999,11.7054214999998,NA,NA
47,48.6065844999999,13.4275139999998,NA,NA
48,48.7267409999998,13.5237434999998,NA,NA
49,48.5123294999999,9.04739899999979,NA,NA
50,48.4152254999998,9.05049699999978,NA,NA
51,50.5294944999999,6.48008949999979,NA,NA
52,50.5414694999998,6.55728449999978,NA,NA
53,50.9819024999998,13.6280654999998,NA,NA
54,50.8920074999998,13.6636924999998,NA,NA
55,47.7741709999999,10.6103069999998,NA,NA
56,49.0978424999998,9.77080949999979,NA,NA
57,49.1437634999998,9.92395199999979,NA,NA
58,50.9833099999998,8.30805049999978,NA,NA
59,50.9212339999998,8.40137099999978,NA,NA
60,53.7652209999998,9.0678709999998,NA,NA
61,53.7447124999998,9.09854899999979,NA,NA
62,53.8541394999998,8.7181424999998,NA,NA
63,53.8611624999998,8.70410899999979,"Cuxhaven","DE"
64,48.7355949999998,13.5875959999998,NA,NA
65,48.7357414999998,13.5902534999998,NA,NA
66,48.8988149999998,10.4786059999998,NA,NA
67,48.8969299999999,10.4793209999998,NA,NA
68,49.4662934999998,11.0351479999998,NA,NA
69,49.4671869999999,11.0383189999998,NA,NA
70,50.6649549999998,7.81965249999979,NA,NA
71,50.6599579999998,7.8777584999998,NA,NA
72,50.8587294999998,13.8034384999998,NA,NA
73,50.8556584999998,13.7932739999998,NA,NA
74,48.3032064999998,11.9118814999998,"Erding","DE"
75,48.2259859999998,11.8885034999998,NA,NA
76,53.1191724999998,8.45189349999978,NA,NA
77,53.1864034999998,8.47649949999979,NA,NA
78,51.8236294999998,6.61146299999979,NA,NA
79,51.8325294999999,6.61905199999978,"Bocholt","DE"
80,54.2310949999998,10.2760249999998,NA,NA
81,54.2276499999998,10.2778509999998,NA,NA
82,47.6539619999998,9.47816849999978,NA,NA
83,47.6511749999999,9.48282749999979,"Friedrichshafen Hafen","DE"
