"nodeID","latitude","longitude","nodeLabel","country_ISO3"
1,48.1529694999998,15.5402294999998,"Ober-Grafendorf","AT"
2,48.1795974999999,15.5838014999998,NA,NA
3,46.5542084999998,13.6987099999998,NA,NA
4,46.5556944999998,13.6958139999998,NA,NA
5,47.0797359999999,9.90388149999978,NA,NA
6,47.0794389999998,9.90833649999979,"Tschagguns","AT"
7,47.9978314999998,13.4888534999998,NA,NA
8,47.9969809999998,13.4871369999998,"Vöcklamarkt","AT"
9,46.5606629999998,13.6965229999998,NA,NA
10,46.5579984999999,13.6954639999998,NA,NA
11,47.2075489999999,15.6394679999998,NA,NA
12,47.2131109999999,15.6328149999998,NA,NA
13,48.2350744999999,14.5304624999998,NA,NA
14,48.2404894999999,14.5316924999998,NA,NA
15,47.4231914999999,16.0880434999998,NA,NA
16,47.4243914999998,16.0859619999998,NA,NA
17,47.8623814999999,16.1766919999998,"Wöllersdorf","AT"
18,47.8756464999998,16.1257354999998,"Piesting","AT"
19,48.3082184999998,14.2747454999998,NA,NA
20,48.3124199999998,14.2775369999998,NA,NA
21,47.3913339999999,11.7960379999998,NA,NA
22,47.3910104999999,11.8000454999998,NA,NA
23,47.9613259999998,13.6049409999998,NA,NA
24,47.9837454999999,13.6124939999998,"Lenzing","AT"
25,47.3943979999999,15.2899414999998,NA,NA
26,47.3303369999998,15.3616254999998,NA,NA
27,48.1119704999998,15.6100814999998,"Wilhelmsburg an der Traisen","AT"
28,48.0560659999998,15.6143674999998,"Traisen","AT"
29,48.2480064999998,14.6255819999998,"Perg","AT"
30,48.2206369999998,14.8486399999998,"Grein-Bad Kreuzen","AT"
31,47.3480319999998,11.8527614999998,NA,NA
32,48.3129089999998,14.3008154999998,NA,NA
33,48.3069579999998,14.3164244999998,NA,NA
34,47.6615369999998,16.1316294999998,NA,NA
35,47.7300474999998,16.2099364999998,"Bad Erlach","AT"
36,47.5612854999999,16.1010909999998,NA,NA
37,47.1458849999999,9.82719799999978,NA,NA
38,47.1215249999998,9.85797399999979,NA,NA
39,48.5222749999998,14.0355634999998,NA,NA
40,48.3967384999999,14.0762744999998,NA,NA
41,48.3857254999998,14.0914059999998,NA,NA
42,48.3378929999998,14.1786179999998,"Ottensheim","AT"
43,47.9192049999998,16.2057024999998,NA,NA
44,47.9427329999998,16.1103969999998,"Berndorf Stadt","AT"
45,47.8182369999998,13.0405219999998,NA,NA
46,47.9380184999999,12.9416234999998,NA,NA
47,48.8514484999998,14.9995749999998,NA,NA
48,48.8220034999999,14.9708474999998,NA,NA
49,47.7904959999998,15.9094804999998,"Puchberg am Schneeberg","AT"
50,47.7918089999999,15.9130279999998,NA,NA
51,47.2663229999999,15.3242219999998,NA,NA
52,47.2676569999998,15.3260219999998,NA,NA
53,47.3283884999998,15.3640689999998,NA,NA
54,47.1140299999998,15.3674734999998,NA,NA
55,47.0948459999998,15.4025514999998,NA,NA
56,47.1276464999999,15.3261249999998,"Gratwein-Gratkorn","AT"
57,47.1158944999999,15.3664869999998,NA,NA
58,47.2833959999998,15.3175584999998,NA,NA
59,47.2826389999998,15.3206989999998,NA,NA
60,47.2646899999999,15.3221499999998,"Frohnleiten","AT"
61,47.9870684999999,16.8682019999998,"Parndorf","AT"
62,47.9882194999998,16.8980684999998,NA,NA
63,47.9929424999999,16.8501554999998,NA,NA
64,48.0073179999999,13.6296769999998,NA,NA
65,48.0062229999998,13.6090984999998,NA,NA
66,48.7438209999999,15.2671634999998,NA,NA
67,48.7402499999998,15.2645829999998,NA,NA
68,48.2076629999999,15.2119429999998,NA,NA
69,48.2071744999998,15.1975254999998,NA,NA
70,48.2068479999998,15.1859934999998,NA,NA
71,46.5522949999998,13.6976984999998,NA,NA
72,46.5525499999999,13.7037694999998,NA,NA
73,46.5525389999999,13.7069494999998,"Arnoldstein","AT"
74,47.1012634999998,15.7041484999998,NA,NA
75,47.1000394999998,15.7070624999998,"Gleisdorf","AT"
76,47.2058299999998,15.6417069999998,NA,NA
77,48.1295154999999,16.9108659999998,NA,NA
78,48.1384179999998,16.9135244999998,NA,NA
79,48.0401499999998,14.0554079999998,NA,NA
80,48.0470324999999,14.0581724999998,NA,NA
81,48.1267129999999,16.9048314999998,NA,NA
82,48.1411774999999,16.9201034999998,NA,NA
83,48.6124809999998,15.1655359999998,"Zwettl","AT"
84,48.6541514999998,15.1642814999998,NA,NA
85,48.6567844999998,15.1682569999998,NA,NA
86,48.3716949999998,15.6146099999998,NA,NA
87,48.3462729999999,15.6201529999998,NA,NA
88,47.7929289999998,16.0040384999998,NA,NA
89,47.7885819999998,16.0576419999998,NA,NA
90,47.8266829999998,16.1608569999998,NA,NA
91,47.8276009999998,16.1714619999998,NA,NA
92,47.8267569999998,16.1727679999998,"Bad Fischau-Brunn","AT"
93,48.0911114999998,13.9007474999998,NA,NA
94,48.0933369999998,13.9032409999998,NA,NA
95,46.9712694999998,15.3379339999998,NA,NA
96,47.0214884999998,15.1949464999998,NA,NA
97,48.0715274999998,14.0674194999998,NA,NA
98,48.1580739999999,14.0144879999998,NA,NA
99,48.1614584999998,14.0141429999998,NA,NA
100,47.1067799999998,15.7019164999998,NA,NA
101,47.1576789999999,15.6680639999998,NA,NA
102,47.0444059999998,15.1488074999998,"Voitsberg","AT"
103,47.0560199999998,15.1287369999998,"Bärnbach","AT"
104,47.0227349999998,15.1921924999998,NA,NA
105,47.0621284999999,15.0839739999998,"Köflach","AT"
106,47.9440879999999,16.1083749999998,NA,NA
107,48.1446774999999,16.9313149999998,"Hainburg an der Donau","AT"
