"nodeID","latitude","longitude","nodeLabel","country_ISO3"
1,43.6494474999998,0.597255999999788,NA,NA
2,43.6507354999999,0.597413999999787,NA,NA
3,43.6473224999999,0.597059499999801,"Auch","FR"
4,53.2382569999998,-4.0244060000002,NA,NA
5,53.2366454999998,-4.0274095000002,NA,NA
6,58.0027394999998,-4.22619600000019,NA,NA
7,58.0032589999998,-4.24014250000019,NA,NA
8,51.8215489999998,-4.56259250000019,NA,NA
9,51.8242074999998,-4.55912800000019,NA,NA
10,49.4656269999998,6.01017099999979,"Langengrund","LU"
11,49.4622524999998,6.01958299999978,NA,NA
12,42.6215379999998,20.6718174999998,NA,NA
13,42.6216639999998,20.6746839999998,NA,NA
14,44.5938834999999,20.4253944999998,"Barajevo","RS"
15,44.5570234999998,20.3977174999998,NA,NA
16,44.1011934999999,22.5698249999998,NA,NA
17,44.1137344999999,22.5697364999998,NA,NA
18,43.0214149999998,-4.1133130000002,NA,NA
19,43.0569824999999,-4.0837770000002,NA,NA
20,37.9374814999998,23.6921914999998,"Δέλτα Φαλήρου","GR"
21,37.9408729999999,23.6878064999998,"Τζιτζιφιές","GR"
22,38.0064264999999,23.6996814999998,"Άγιος Αντώνιος","GR"
23,38.0027909999999,23.7134609999998,"Σεπόλια","GR"
24,42.9108854999999,-4.11657550000018,NA,NA
25,42.9765584999998,-4.15079700000018,NA,NA
26,37.8312509999999,22.8859034999998,NA,NA
27,37.8097379999999,22.8739654999998,NA,NA
28,40.5154999999999,21.6940139999998,"Πτολεμαΐδα","GR"
29,40.4623579999999,21.7548489999998,"Κόμανος","GR"
30,38.2498709999998,21.7350634999998,"Πάτρα","GR"
31,38.2422389999998,21.7264674999998,NA,NA
32,44.5362599999999,19.2183299999998,"Loznica","RS"
33,44.5382309999999,19.2235144999998,NA,NA
34,44.6246314999999,20.4395199999998,NA,NA
35,39.3839434999998,22.8484654999998,NA,NA
36,39.3841344999998,22.8972259999998,NA,NA
37,44.5310869999998,19.2041274999998,NA,NA
38,42.9038244999998,21.1989829999998,NA,NA
39,42.9081424999999,21.1967159999998,"Podujevo","RS"
40,43.2276819999998,21.5938494999998,"Prokuplje","RS"
41,43.2260884999999,21.5962104999998,NA,NA
42,42.3942184999999,-0.56249550000021,NA,NA
43,42.5576094999998,-0.4947875000002,NA,NA
44,37.8081774999999,22.8659064999998,NA,NA
45,37.8123984999999,22.8431204999998,NA,NA
46,36.9909744999999,-4.92800500000018,NA,NA
47,37.0312099999998,-4.85612950000021,NA,NA
48,37.9257679999999,23.1244714999998,NA,NA
49,37.9250739999999,23.1220574999998,NA,NA
50,37.9209404999999,22.9319284999998,"Κόρινθος","GR"
51,37.9200894999998,22.9224749999998,NA,NA
52,37.6803789999998,21.4499624999998,"Λαμπέτι","GR"
53,37.6670884999999,21.4736764999998,NA,NA
54,39.3978249999998,22.7454894999998,"Άγιος Γεώργιος","GR"
55,39.3842769999999,22.8445389999998,NA,NA
56,36.7638179999998,-5.1861720000002,NA,NA
57,36.7565679999998,-5.15508350000019,NA,NA
58,40.6543224999999,22.9122184999998,NA,NA
59,40.6751104999998,22.8742099999998,NA,NA
60,36.6891879999999,-5.2581395000002,NA,NA
61,36.5979464999999,-5.3325260000002,NA,NA
62,36.5426884999999,-5.3711615000002,NA,NA
63,36.4613239999998,-5.4205120000002,NA,NA
64,36.4189924999999,-5.43793050000019,NA,NA
65,40.6395224999999,21.6887634999998,"Λακκιά","GR"
66,40.6076924999998,21.6911584999998,NA,NA
67,38.2993269999999,21.7787594999998,NA,NA
68,38.2539709999999,21.7372214999998,NA,NA
69,37.9539134999999,23.6522464999998,"Λεύκα","GR"
70,37.9617499999999,23.6666019999998,"Άγιος Ιωάννης Ρέντης","GR"
71,37.9368789999999,21.2673749999998,"Λεχαινά","GR"
72,37.9280394999999,21.2660619999998,NA,NA
73,42.6394859999999,21.0808374999998,NA,NA
74,42.6580674999998,21.1501539999998,"Priština","RS"
75,37.9238154999998,23.1169319999998,NA,NA
76,42.6921794999998,21.1738544999998,NA,NA
77,42.9308564999999,21.2305039999998,NA,NA
78,44.1556024999998,21.0752399999998,"Batočina","RS"
79,44.1525259999999,21.0969414999998,NA,NA
80,38.1172789999999,21.4632189999998,NA,NA
81,38.0989569999998,21.4184819999998,NA,NA
82,43.2163014999998,-2.73544900000019,"Estación FF.CC. de Amorebieta","ES"
83,43.1721089999999,-2.64461200000019,NA,NA
84,43.1678064999998,-2.5748155000002,NA,NA
85,43.1727194999999,-2.5465150000002,NA,NA
86,39.5920604999999,21.7292899999998,"Κεφαλόβρυσο","GR"
87,39.6310834999998,21.6941664999998,"Βασιλική","GR"
88,36.1731624999998,-5.46170700000019,NA,NA
89,36.1296619999999,-5.46415950000019,NA,NA
90,43.1448209999998,-2.9412465000002,NA,NA
91,43.1376934999998,-2.96514000000019,"Estación FF.CC. de Laudie","ES"
92,48.1459804999998,12.7602449999998,NA,NA
93,48.1679544999998,12.8193009999998,NA,NA
94,44.1507944999998,21.1047194999998,NA,NA
95,44.0092949999998,20.9269799999998,"Kragujevac","RS"
96,44.0894254999999,20.9838039999998,NA,NA
97,43.1552379999999,-2.93487050000019,NA,NA
98,38.1460604999999,21.5611159999998,"Κάτω Αχαΐα","GR"
99,38.1501049999999,21.5444159999998,NA,NA
100,39.3714614999999,21.8954329999998,NA,NA
101,39.3818919999999,21.8713354999998,"Ισάρι","GR"
102,37.8761054999999,21.2669864999998,"Καβάσιλας","GR"
103,37.8567794999998,21.2605804999998,NA,NA
104,37.6581259999999,21.4864959999998,NA,NA
